Path,SampleName,ReferenceGenome,ProviderNames,is_outgroup
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,7PB4C_Z01_1,cacnes_clade_1,N901S907,0
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,7PB4C_Z01_5,cacnes_clade_1,N905S907,0
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1C_X08_26,cacnes_clade_1,N926S921,0
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1C_X08_27,cacnes_clade_1,N927S921,0
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1C_X08_30,cacnes_clade_1,N930S921,0
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1C_X08_31,cacnes_clade_1,N931S921,0
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1C_X08_32,cacnes_clade_1,N932S921,0
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1C_X08_37,cacnes_clade_1,N937S921,0
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1C_X08_39,cacnes_clade_1,N939S921,0
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1C_X08_43,cacnes_clade_1,N943S921,0
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1C_X08_45,cacnes_clade_1,N945S921,0
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1F_X09_03,cacnes_clade_1,N903S924,0
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1F_X09_04,cacnes_clade_1,N904S924,0
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1F_X09_05,cacnes_clade_1,N905S924,0
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1F_X09_06,cacnes_clade_1,N906S924,0
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1F_X09_18,cacnes_clade_1,N918S924,0
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1F_X09_21,cacnes_clade_1,N921S924,0
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1N_X10_41,cacnes_clade_1,N941S938,0
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1K_X10_75,cacnes_clade_1,N975S938,0
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1K_X10_85,cacnes_clade_1,N985S938,0
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1K_X10_89,cacnes_clade_1,N989S938,0
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1K_X10_93,cacnes_clade_1,N993S938,0
/scratch/mit_lieberman/raw_data/2019/D18-12109-3562G-F2/split/,7AB1F_X12_49,cacnes_clade_1,N949S948,0
/scratch/mit_lieberman/raw_data/2019/D18-12109-3562G-F2/split/,7AB1F_X12_50,cacnes_clade_1,N950S948,0
/scratch/mit_lieberman/raw_data/2019/D18-12109-3562G-F2/split/,7AB1F_X12_53,cacnes_clade_1,N953S948,0
/scratch/mit_lieberman/raw_data/2019/D18-12109-3562G-F2/split/,7AB1F_X13_17,cacnes_clade_1,N917S953,0
/scratch/mit_lieberman/raw_data/2019/D18-12109-3562G-F2/split/,7AB1F_X13_19,cacnes_clade_1,N919S953,0
/scratch/mit_lieberman/raw_data/2019/D18-12109-3562G-F2/split/,7PA1C_X14_01,cacnes_clade_1,N901S954,0
/scratch/mit_lieberman/raw_data/2019/D18-12109-3562G-F2/split/,7PA1C_X14_02,cacnes_clade_1,N902S954,0
/scratch/mit_lieberman/raw_data/2019/D18-12109-3562G-F2/split/,7PA1C_X14_03,cacnes_clade_1,N903S954,0
/scratch/mit_lieberman/raw_data/2019/D18-12109-3562G-F2/split/,7PA1C_X14_06,cacnes_clade_1,N906S954,0
/scratch/mit_lieberman/raw_data/2019/D18-12109-3562G-F2/split/,7PA1C_X14_07,cacnes_clade_1,N907S954,0
/scratch/mit_lieberman/raw_data/2019/D18-12109-3562G-F2/split/,7PA1C_X14_08,cacnes_clade_1,N908S954,0
/scratch/mit_lieberman/raw_data/2019/D18-12109-3562G-F2/split/,7PA1C_X14_09,cacnes_clade_1,N909S954,0
/scratch/mit_lieberman/raw_data/2019/D18_F1234_jsb_dupletts_merged/7AB1N_X1173/,7AB1N_X11_73,cacnes_clade_1,7AB1N_X1173,0
/scratch/mit_lieberman/raw_data/2019/D18_F1234_jsb_dupletts_merged/7AB1N_X1177/,7AB1N_X11_77,cacnes_clade_1,7AB1N_X1177,0
/scratch/mit_lieberman/raw_data/2019/D18_F1234_jsb_dupletts_merged/7AB1N_X1178/,7AB1N_X11_78,cacnes_clade_1,7AB1N_X1178,0
/scratch/mit_lieberman/raw_data/2019/D18_F1234_jsb_dupletts_merged/7AB1N_X1182/,7AB1N_X11_82,cacnes_clade_1,7AB1N_X1182,0
/scratch/mit_lieberman/raw_data/2019/D18-12109-3562G-F2/split/,7PA1C_X16_71,cacnes_clade_1,N971S979,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3F_X1705,cacnes_clade_1,N905S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3F_X1706,cacnes_clade_1,N906S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3F_X1713,cacnes_clade_1,N913S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3F_X1715,cacnes_clade_1,N915S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3F_X1716,cacnes_clade_1,N916S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3N_X1731,cacnes_clade_1,N931S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3N_X1742,cacnes_clade_1,N942S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3N_X1753,cacnes_clade_1,N953S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3C_X1765,cacnes_clade_1,N965S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3C_X1788,cacnes_clade_1,N988S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3C_X1790,cacnes_clade_1,N990S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3C_X1792,cacnes_clade_1,N992S921,0
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/4/split/,7PB4F_16YC_20,cacnes_clade_1,N920S960,0
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/4/split/,7PB4N_16YC_48,cacnes_clade_1,N948S960,0
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/4/split/,7PB4K_16YC_49,cacnes_clade_1,N949S960,0
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/4/split/,7PB4K_16YC_55,cacnes_clade_1,N955S960,0
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/4/split/,7PB4K_16YC_57,cacnes_clade_1,N957S960,0
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/4/split/,7PB4K_16YC_63,cacnes_clade_1,N963S960,0
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/4/split/,7PB4K_16YC_64,cacnes_clade_1,N964S960,0
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/4/split/,7PB4K_16YC_68,cacnes_clade_1,N968S960,0
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/4/split/,7PB4C_16YC_86,cacnes_clade_1,N986S960,0
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/4/split/,7PB4C_16YC_89,cacnes_clade_1,N989S960,0
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/4/split/,7PB4C_16YC_91,cacnes_clade_1,N991S960,0
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/4/split/,7PB4C_16YC_95,cacnes_clade_1,N995S960,0
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,7PB4F_Z01_6,cacnes_clade_2,N906S907,0
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,7PB4F_Z01_8,cacnes_clade_2,N908S907,0
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,7PB4F_Z01_10,cacnes_clade_2,N910S907,0
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,7PB4F_Z01_14,cacnes_clade_2,N914S907,0
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,7PB4F_Z01_16,cacnes_clade_2,N916S907,0
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1F_X09_16,cacnes_clade_2,N916S924,0
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1F_X09_23,cacnes_clade_2,N923S924,0
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1K_X10_77,cacnes_clade_2,N977S938,0
/scratch/mit_lieberman/raw_data/2019/D18-12109-3562G-F2/split/,7AB1F_X13_15,cacnes_clade_2,N915S953,0
/scratch/mit_lieberman/raw_data/2019/D18-12109-3562G-F2/split/,7AB1F_X13_16,cacnes_clade_2,N916S953,0
/scratch/mit_lieberman/raw_data/2019/D18_F1234_jsb_dupletts_merged/7AB1N_X1179/,7AB1N_X11_79,cacnes_clade_2,7AB1N_X1179,0
/scratch/mit_lieberman/raw_data/2019/D18_F1234_jsb_dupletts_merged/7AB1N_X1183/,7AB1N_X11_83,cacnes_clade_2,7AB1N_X1183,0
/scratch/mit_lieberman/raw_data/2019/D18_F1234_jsb_dupletts_merged/7AB1N_X1184/,7AB1N_X11_84,cacnes_clade_2,7AB1N_X1184,0
/scratch/mit_lieberman/raw_data/2019/D18_F1234_jsb_dupletts_merged/7AB1N_X1186/,7AB1N_X11_86,cacnes_clade_2,7AB1N_X1186,0
/scratch/mit_lieberman/raw_data/2019/D18_F1234_jsb_dupletts_merged/7AB1N_X1189/,7AB1N_X11_89,cacnes_clade_2,7AB1N_X1189,0
/scratch/mit_lieberman/raw_data/2019/D18-12109-3562G-F2/split/,7PA1C_X16_72,cacnes_clade_2,N972S979,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3F_X1717,cacnes_clade_2,N917S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3C_X1762,cacnes_clade_2,N962S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3C_X1767,cacnes_clade_2,N967S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3C_X1768,cacnes_clade_2,N968S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3C_X1769,cacnes_clade_2,N969S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3C_X1772,cacnes_clade_2,N972S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3C_X1776,cacnes_clade_2,N976S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3C_X1784,cacnes_clade_2,N984S921,0
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/4/split/,7PB4F_16YC_4,cacnes_clade_2,N904S960,0
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/4/split/,7PB4F_16YC_8,cacnes_clade_2,N908S960,0
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/4/split/,7PB4F_16YC_14,cacnes_clade_2,N914S960,0
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/4/split/,7PB4F_16YC_15,cacnes_clade_2,N915S960,0
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/4/split/,7PB4F_16YC_21,cacnes_clade_2,N921S960,0
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/4/split/,7PB4N_16YC_45,cacnes_clade_2,N945S960,0
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/4/split/,7PB4K_16YC_59,cacnes_clade_2,N959S960,0
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/4/split/,7PB4C_16YC_93,cacnes_clade_2,N993S960,0
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,7PB4F_Z01_7,cacnes_clade_3,N907S907,0
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,7PB4F_Z01_9,cacnes_clade_3,N909S907,0
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,7PB4F_Z01_11,cacnes_clade_3,N911S907,0
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,7PB4F_Z01_12,cacnes_clade_3,N912S907,0
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,7PB4F_Z01_15,cacnes_clade_3,N915S907,0
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1C_X08_35,cacnes_clade_3,N935S921,0
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1C_X08_40,cacnes_clade_3,N940S921,0
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1C_X08_44,cacnes_clade_3,N944S921,0
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1C_X08_46,cacnes_clade_3,N946S921,0
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1F_X09_13,cacnes_clade_3,N913S924,0
/scratch/mit_lieberman/raw_data/2019/D18-12108-3557G-F1/split/,7PA1F_X09_15,cacnes_clade_3,N915S924,0
/scratch/mit_lieberman/raw_data/2019/D18-12109-3562G-F2/split/,7AB1F_X12_51,cacnes_clade_3,N951S948,0
/scratch/mit_lieberman/raw_data/2019/D18-12109-3562G-F2/split/,7PA1C_X14_04,cacnes_clade_3,N904S954,0
/scratch/mit_lieberman/raw_data/2019/D18_F1234_jsb_dupletts_merged/7AB1K_X1190/,7AB1K_X11_90,cacnes_clade_3,7AB1K_X1190,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3F_X1702,cacnes_clade_3,N902S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3F_X1703,cacnes_clade_3,N903S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3F_X1704,cacnes_clade_3,N904S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3F_X1709,cacnes_clade_3,N909S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3F_X1710,cacnes_clade_3,N910S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3F_X1711,cacnes_clade_3,N911S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3F_X1714,cacnes_clade_3,N914S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3F_X1718,cacnes_clade_3,N918S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3F_X1719,cacnes_clade_3,N919S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3F_X1720,cacnes_clade_3,N920S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3F_X1721,cacnes_clade_3,N921S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3N_X1737,cacnes_clade_3,N937S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3N_X1745,cacnes_clade_3,N945S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3N_X1747,cacnes_clade_3,N947S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3N_X1751,cacnes_clade_3,N951S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3C_X1758,cacnes_clade_3,N958S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3C_X1759,cacnes_clade_3,N959S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3C_X1761,cacnes_clade_3,N961S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3C_X1764,cacnes_clade_3,N964S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3C_X1766,cacnes_clade_3,N966S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3C_X1778,cacnes_clade_3,N978S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3C_X1779,cacnes_clade_3,N979S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3C_X1787,cacnes_clade_3,N987S921,0
/scratch/mit_lieberman/raw_data/2019/D19-2284-3678G/split/,7PA3C_X1795,cacnes_clade_3,N995S921,0
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/4/split/,7PB4F_16YC_12,cacnes_clade_3,N912S960,0
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/4/split/,7PB4F_16YC_22,cacnes_clade_3,N922S960,0
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/4/split/,7PB4C_16YC_81,cacnes_clade_3,N981S960,0
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,7PB4F_Z01_13,cacnes_clade_4,N913S907,0
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,7PB4K_Z01_19,cacnes_clade_4,N919S907,0
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/4/split/,7PB4F_16YC_2,cacnes_clade_4,N902S960,0
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/4/split/,7PB4F_16YC_10,cacnes_clade_4,N910S960,0
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/4/split/,7PB4F_16YC_23,cacnes_clade_4,N923S960,0
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/4/split/,7PB4K_16YC_50,cacnes_clade_4,N950S960,0
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/4/split/,7PB4K_16YC_53,cacnes_clade_4,N953S960,0
/scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/4/split/,7PB4K_16YC_70,cacnes_clade_4,N970S960,0
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,2PA3F_Z01_25,cacnes_clade_5,N925S907,0
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,2PA3F_Z01_26,cacnes_clade_5,N926S907,0
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,2PA3F_Z01_27,cacnes_clade_5,N927S907,0
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,2PA3F_Z01_28,cacnes_clade_5,N928S907,0
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,2PA3F_Z01_29,cacnes_clade_5,N929S907,0
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,2PA3F_Z01_30,cacnes_clade_5,N930S907,0
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,2PA3F_Z01_31,cacnes_clade_5,N931S907,0
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,2PA3F_Z01_32,cacnes_clade_5,N932S907,0
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,2PA3F_Z01_33,cacnes_clade_5,N933S907,0
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,2PA3F_Z01_34,cacnes_clade_5,N934S907,0
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,2PA3F_Z01_35,cacnes_clade_5,N935S907,0
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,2PA3F_Z01_37,cacnes_clade_5,N937S907,0
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,2PA3F_Z01_40,cacnes_clade_5,N940S907,0
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,2PA3F_Z01_41,cacnes_clade_5,N941S907,0
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,2PA3F_Z01_55,cacnes_clade_5,N955S907,0
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,2PA3F_Z01_56,cacnes_clade_5,N956S907,0
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,2PA3F_Z01_57,cacnes_clade_5,N957S907,0
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,2PA3F_Z01_58,cacnes_clade_5,N958S907,0
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4620F/split_plex/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3875-4623R/split_plex/ /scratch/mit_lieberman/raw_data/2019/SN0182042_HiSeqX/2/split/,2PA3F_Z01_59,cacnes_clade_5,N959S907,0
